n,topology,strategy,recall,reduction,centrality_corr,edges_gt,edges_ris
750,watts_strogatz,heuristic,0.19946666666666665,0.7981557632398754,0.17290538923624937,3750,56693
750,watts_strogatz,heuristic,0.1968,0.7982091677792612,0.1694879850226603,3750,56678
750,watts_strogatz,logarithmic,0.0816,0.9215344904316867,0.17146279614065685,3750,22039
750,watts_strogatz,logarithmic,0.07946666666666667,0.9215202492211838,0.09063289954138344,3750,22043
750,watts_strogatz,logarithmic,0.07546666666666667,0.9215380507343124,0.09239405673885986,3750,22038
750,watts_strogatz,logarithmic,0.07413333333333333,0.9215487316421895,0.08598960084155745,3750,22035
750,watts_strogatz,logarithmic,0.07573333333333333,0.9217018246550956,0.06528312057985135,3750,21992
750,watts_strogatz,logarithmic,0.0768,0.9216697819314642,0.0818304003513032,3750,22001
750,watts_strogatz,logarithmic,0.07893333333333333,0.9216769025367156,0.18580908133233418,3750,21999
750,watts_strogatz,logarithmic,0.07813333333333333,0.9216092567868269,0.09071785982482297,3750,22018
750,watts_strogatz,logarithmic,0.08373333333333334,0.9215451713395638,0.08135602365795193,3750,22036
750,watts_strogatz,logarithmic,0.08453333333333334,0.9216697819314642,0.10063284344001791,3750,22001
750,watts_strogatz,logarithmic,0.07493333333333334,0.9216341789052069,0.12304431553362827,3750,22011
750,watts_strogatz,logarithmic,0.08186666666666667,0.9216626613262128,0.13995780790229517,3750,22003
750,watts_strogatz,logarithmic,0.0728,0.9215700934579439,0.12404845918394757,3750,22029
750,watts_strogatz,logarithmic,0.07973333333333334,0.9215273698264352,0.11319918270812686,3750,22041
750,watts_strogatz,logarithmic,0.07733333333333334,0.9215238095238095,0.06819324925838423,3750,22042
750,watts_strogatz,logarithmic,0.07786666666666667,0.9215629728526925,0.051928098320903796,3750,22031
750,watts_strogatz,logarithmic,0.07706666666666667,0.9216163773920784,0.08851171055782525,3750,22016
750,watts_strogatz,logarithmic,0.07973333333333334,0.9216591010235871,0.08187109238939409,3750,22004
750,watts_strogatz,logarithmic,0.07573333333333333,0.9215878949710725,0.06537296019573169,3750,22024
750,watts_strogatz,logarithmic,0.08586666666666666,0.9216128170894526,0.054061173082557104,3750,22017
750,watts_strogatz,logarithmic,0.06986666666666666,0.9215878949710725,0.0849386529971066,3750,22024
750,watts_strogatz,logarithmic,0.08053333333333333,0.9215665331553182,0.1443991053680893,3750,22030
750,watts_strogatz,logarithmic,0.08026666666666667,0.9215451713395638,0.11830607648968916,3750,22036
750,watts_strogatz,logarithmic,0.07386666666666666,0.9215487316421895,0.11172726178671843,3750,22035
750,watts_strogatz,logarithmic,0.0832,0.9217125055629729,0.05496701914761418,3750,21989
750,watts_strogatz,logarithmic,0.08293333333333333,0.9215914552736982,0.09303534062663228,3750,22023
750,watts_strogatz,logarithmic,0.07546666666666667,0.9217018246550956,0.10481179360914973,3750,21992
750,watts_strogatz,logarithmic,0.08613333333333334,0.9216092567868269,0.04023322896100837,3750,22018
750,watts_strogatz,logarithmic,0.08186666666666667,0.9215380507343124,0.08915963940527533,3750,22038
750,watts_strogatz,logarithmic,0.0816,0.9217267467734758,0.05806923909584783,3750,21985
750,stochastic_block,heuristic,0.2014398449397757,0.7980703159768581,0.0,7223,56717
750,stochastic_block,heuristic,0.20520231213872833,0.7982162883845128,0.0,7266,56676
750,stochastic_block,heuristic,0.19691011235955055,0.7980845571873609,0.0,7120,56713
750,stochastic_block,heuristic,0.2034956304619226,0.7979919893190921,0.0,7209,56739
750,stochastic_block,heuristic,0.2032406760720771,0.7979741878059635,0.0,7159,56744
750,stochastic_block,heuristic,0.1932911740445422,0.7979029817534491,0.0,7274,56764
750,stochastic_block,heuristic,0.20498732037193576,0.7981664441477525,0.0,7098,56690
750,stochastic_block,heuristic,0.19604291486693604,0.797774810858923,0.0,7177,56800
750,stochastic_block,heuristic,0.19946919960888393,0.7982447708055185,0.0,7159,56668
750,stochastic_block,heuristic,0.19983172065628943,0.7979207832665777,0.0,7131,56759
750,stochastic_block,heuristic,0.20022576548610133,0.797543391188251,0.0,7087,56865
750,stochastic_block,heuristic,0.21102714805485587,0.7979457053849577,0.0,7146,56752
750,stochastic_block,heuristic,0.20153714773697695,0.7979563862928349,0.0,7026,56749
750,stochastic_block,heuristic,0.1978304310590922,0.7981486426346239,0.0,7006,56695
750,stochastic_block,heuristic,0.20091641210774785,0.7978495772140632,0.0,7202,56779
750,stochastic_block,heuristic,0.19983089064261556,0.7981023587004895,0.0,7096,56708
750,stochastic_block,heuristic,0.2083679689664727,0.7981664441477525,0.0,7218,56690
750,stochastic_block,heuristic,0.19569222049029333,0.7980703159768581,0.0,7057,56717
750,stochastic_block,heuristic,0.20332300760349198,0.7983765020026703,0.0,7102,56631
750,stochastic_block,heuristic,0.2036704843383469,0.7981023587004895,0.0,7247,56708
750,stochastic_block,heuristic,0.20217076700434153,0.7980133511348464,0.0,6910,56733
750,stochastic_block,heuristic,0.20722693676430332,0.7979563862928349,0.0,7306,56749
750,stochastic_block,heuristic,0.1969935576234789,0.7979848687138407,0.0,6985,56741
750,stochastic_block,heuristic,0.19939535522880308,0.7981522029372496,0.0,7277,56694
750,stochastic_block,heuristic,0.1976223776223776,0.7978566978193147,0.0,7150,56777
750,stochastic_block,heuristic,0.20935381209353812,0.7981415220293725,0.0,7227,56697
750,stochastic_block,heuristic,0.20563991323210412,0.7978994214508233,0.0,6915,56765
750,stochastic_block,heuristic,0.19755317669956904,0.7982269692923898,0.0,7193,56673
750,stochastic_block,heuristic,0.19660261765524922,0.7982483311081442,0.0,7182,56667
750,stochastic_block,heuristic,0.20285394515948518,0.7981486426346239,0.0,7148,56695
750,stochastic_block,logarithmic,0.0757490898907869,0.9215914552736982,0.0,7142,22023
750,stochastic_block,logarithmic,0.07402195327891922,0.9216270582999555,0.0,7106,22013
750,stochastic_block,logarithmic,0.07637926254505129,0.9215416110369381,0.0,7214,22037
750,stochastic_block,logarithmic,0.06984306517743531,0.9216733422340899,0.0,7073,22000
750,stochastic_block,logarithmic,0.07949147806649902,0.9215380507343124,0.0,7158,22038
750,stochastic_block,logarithmic,0.07608391608391608,0.9215665331553182,0.0,7150,22030
750,stochastic_block,logarithmic,0.07736863880844022,0.92172318647085,0.0,7251,21986
750,stochastic_block,logarithmic,0.07693383690026577,0.9216626613262128,0.0,7149,22003
750,stochastic_block,logarithmic,0.0802563745297478,0.92172318647085,0.0,7177,21986
750,stochastic_block,logarithmic,0.08165517241379311,0.9215344904316867,0.0,7250,22039
750,stochastic_block,logarithmic,0.07646652864044168,0.9214988874054295,0.0,7245,22049
750,stochastic_block,logarithmic,0.07664736696994762,0.9216982643524699,0.0,7254,21993
750,stochastic_block,logarithmic,0.07793296089385475,0.9215344904316867,0.0,7160,22039
750,stochastic_block,logarithmic,0.07820299500831947,0.9216021361815754,0.0,7212,22020
750,stochastic_block,logarithmic,0.07811843763124737,0.9216555407209612,0.0,7143,22005
750,stochastic_block,logarithmic,0.07821151716500553,0.9216947040498442,0.0,7224,21994
750,stochastic_block,logarithmic,0.07643487858719647,0.9216697819314642,0.0,7248,22001
750,stochastic_block,logarithmic,0.07965099915564312,0.9214561637739208,0.0,7106,22061
750,stochastic_block,logarithmic,0.07405352933019,0.9215772140631954,0.0,7211,22027
750,stochastic_block,logarithmic,0.08014847401704701,0.9215594125500668,0.0,7274,22032
750,stochastic_block,logarithmic,0.07385089686098655,0.9216199376947041,0.0,7136,22015
750,stochastic_block,logarithmic,0.08824742268041237,0.9216199376947041,0.0,7275,22015
750,stochastic_block,logarithmic,0.07792748992915682,0.9216270582999555,0.0,7199,22013
750,stochastic_block,logarithmic,0.0785922937821672,0.9216092567868269,0.0,7189,22018
750,stochastic_block,logarithmic,0.07492633646695665,0.9215131286159324,0.0,7127,22045
750,stochastic_block,logarithmic,0.07978067169294037,0.921851357365376,0.0,7295,21950
750,stochastic_block,logarithmic,0.08012114537444934,0.9215772140631954,0.0,7264,22027
750,stochastic_block,logarithmic,0.07997256515775034,0.92172318647085,0.0,7290,21986
750,stochastic_block,logarithmic,0.07794157794157794,0.9215878949710725,0.0,7326,22024
750,stochastic_block,logarithmic,0.07759456838021339,0.9215060080106809,0.0,7217,22047
750,powerlaw_cluster,heuristic,0.20435600968002152,0.7981522029372496,0.8754430602460298,3719,56694
750,powerlaw_cluster,heuristic,0.19124362073596562,0.7979670672007121,0.8618729087752205,3723,56746
750,powerlaw_cluster,heuristic,0.20902740462117142,0.7981664441477525,0.8597702432799303,3722,56690
750,powerlaw_cluster,heuristic,0.19790547798066596,0.7980667556742322,0.8649371996194822,3724,56718
750,powerlaw_cluster,heuristic,0.2003765465303927,0.7982305295950156,0.8531394083425353,3718,56672
750,powerlaw_cluster,heuristic,0.20193340494092374,0.7984156653315532,0.8570600105343646,3724,56620
750,powerlaw_cluster,heuristic,0.20413644910018802,0.7982874944370272,0.8308955345137583,3723,56656
750,powerlaw_cluster,heuristic,0.2017732401934444,0.7986079216733423,0.8490543698078826,3722,56566
750,powerlaw_cluster,heuristic,0.2009132420091324,0.7982803738317756,0.8906850970744424,3723,56658
750,powerlaw_cluster,heuristic,0.19360043022317827,0.7980952380952381,0.8516298945167818,3719,56710
750,powerlaw_cluster,heuristic,0.2031166039763568,0.7979279038718291,0.8700896058136951,3722,56757
750,powerlaw_cluster,heuristic,0.20257925846319183,0.7979101023587005,0.8638512049969334,3722,56762
750,powerlaw_cluster,heuristic,0.20714669532509403,0.7982625723186471,0.8652336952833803,3722,56663
750,powerlaw_cluster,heuristic,0.19774314884470715,0.7980738762794838,0.8275903478752112,3722,56716
750,powerlaw_cluster,heuristic,0.21010209564750135,0.7978638184245661,0.8618001014501248,3722,56775
750,powerlaw_cluster,heuristic,0.2017190437818963,0.7982305295950156,0.8505045534710198,3723,56672
750,powerlaw_cluster,heuristic,0.19871106337271752,0.7978638184245661,0.8688687298329064,3724,56775
750,powerlaw_cluster,heuristic,0.1958041958041958,0.798429906542056,0.8594098063872608,3718,56616
750,powerlaw_cluster,heuristic,0.20499731327243417,0.7979670672007121,0.8366585520907456,3722,56746
750,powerlaw_cluster,heuristic,0.19645256651437787,0.7979207832665777,0.8282833311746933,3721,56759
750,powerlaw_cluster,heuristic,0.20220489378865286,0.7982020471740098,0.8759649119056795,3719,56680
750,powerlaw_cluster,heuristic,0.19500402900886382,0.7980169114374722,0.8449635225118481,3723,56732
750,powerlaw_cluster,heuristic,0.1982272360999194,0.7978032932799288,0.8504896473946568,3723,56792
750,powerlaw_cluster,heuristic,0.2128060263653484,0.7982305295950156,0.8723404734374411,3717,56672
750,powerlaw_cluster,heuristic,0.2163978494623656,0.7981237205162439,0.8539627542100521,3720,56702
750,powerlaw_cluster,heuristic,0.2009144701452394,0.7980133511348464,0.8451004343515391,3718,56733
750,powerlaw_cluster,heuristic,0.20897125973677141,0.7981878059635069,0.8557354682220539,3723,56684
750,powerlaw_cluster,heuristic,0.20231058570660934,0.7980667556742322,0.8651579482758192,3722,56718
750,powerlaw_cluster,heuristic,0.19655821457381017,0.7983729417000445,0.864757285735794,3719,56632
750,powerlaw_cluster,heuristic,0.20494889725658957,0.7982056074766355,0.8624050860029311,3718,56679
750,powerlaw_cluster,logarithmic,0.0749798441279226,0.9215131286159324,0.7147309490876681,3721,22045
750,powerlaw_cluster,logarithmic,0.08176438945669715,0.9215451713395638,0.7550699054588286,3718,22036
750,powerlaw_cluster,logarithmic,0.07956989247311828,0.9216733422340899,0.7228394243576599,3720,22000
750,powerlaw_cluster,logarithmic,0.0808487778673113,0.9215594125500668,0.7317220372808079,3723,22032
750,powerlaw_cluster,logarithmic,0.07737775389575496,0.9217445482866043,0.7123102747731652,3722,21980
750,powerlaw_cluster,logarithmic,0.08465466272507391,0.9216234979973298,0.701991210998361,3721,22014
750,powerlaw_cluster,logarithmic,0.07925846319183234,0.9216697819314642,0.6817968980673856,3722,22001
750,powerlaw_cluster,logarithmic,0.08382590005373455,0.9215451713395638,0.6937989311179724,3722,22036
750,powerlaw_cluster,logarithmic,0.08729519204942252,0.9216911437472185,0.6384545543220234,3723,21995
750,powerlaw_cluster,logarithmic,0.0797958087049973,0.9216306186025812,0.7060272364040779,3722,22012
750,powerlaw_cluster,logarithmic,0.08248253627082214,0.9214383622607921,0.6883494468204047,3722,22066
750,powerlaw_cluster,logarithmic,0.08064516129032258,0.9215380507343124,0.7571528087432505,3720,22038
750,powerlaw_cluster,logarithmic,0.08304219295888202,0.9215914552736982,0.7198443691883453,3721,22023
750,powerlaw_cluster,logarithmic,0.08440860215053764,0.9216128170894526,0.7337987674823933,3720,22017
750,powerlaw_cluster,logarithmic,0.07225355895782971,0.9216875834445928,0.683625076478636,3723,21996
750,powerlaw_cluster,logarithmic,0.07361633530360022,0.9215985758789497,0.6650789294571026,3722,22021
750,powerlaw_cluster,logarithmic,0.07458266020463113,0.9216341789052069,0.6930523965837481,3714,22011
750,powerlaw_cluster,logarithmic,0.07688172043010753,0.9217374276813529,0.6929771237138495,3720,21982
750,powerlaw_cluster,logarithmic,0.07739854877721043,0.9215914552736982,0.6939704591695173,3721,22023
750,powerlaw_cluster,logarithmic,0.07686105885514646,0.9215594125500668,0.7129352356447497,3721,22032
750,powerlaw_cluster,logarithmic,0.07901101854340231,0.9216911437472185,0.6592337610315844,3721,21995
750,powerlaw_cluster,logarithmic,0.0703733548213806,0.9216591010235871,0.6419937481519398,3723,22004
750,powerlaw_cluster,logarithmic,0.07419354838709677,0.9215131286159324,0.6337722311595395,3720,22045
750,powerlaw_cluster,logarithmic,0.07686105885514646,0.9215807743658211,0.6764898815342839,3721,22026
750,powerlaw_cluster,logarithmic,0.08142972319269014,0.9215060080106809,0.6523297590856508,3721,22047
750,powerlaw_cluster,logarithmic,0.07528905619790266,0.9217196261682243,0.7400296199369009,3719,21987
750,powerlaw_cluster,logarithmic,0.0795057749127048,0.9215772140631954,0.7887216464003585,3723,22027
750,powerlaw_cluster,logarithmic,0.0771505376344086,0.9216448598130841,0.7132841983882171,3720,22008
750,powerlaw_cluster,logarithmic,0.08033315421816228,0.9216341789052069,0.7255138840236802,3722,22011
750,powerlaw_cluster,logarithmic,0.0760752688172043,0.9217018246550956,0.7302063725568826,3720,21992
1000,erdos_renyi,heuristic,0.12325581395348838,0.877941941941942,0.3928374340299898,6880,60968
1000,erdos_renyi,heuristic,0.119953697004775,0.877927927927928,0.38846056481714036,6911,60975
1000,erdos_renyi,heuristic,0.12342093799912879,0.8780560560560561,0.33652719588123464,6887,60911
1000,erdos_renyi,heuristic,0.12291220556745182,0.87801001001001,0.33188166022140037,7005,60934
1000,erdos_renyi,heuristic,0.12274840209180708,0.8778258258258258,0.37159952773134486,6884,61026
1000,erdos_renyi,heuristic,0.12200851563647042,0.878068068068068,0.3243755337293353,6811,60905
1000,erdos_renyi,heuristic,0.12172907329767241,0.8779039039039039,0.3309695559125098,6917,60987
1000,erdos_renyi,heuristic,0.12327773749093546,0.878016016016016,0.34416968292962546,6895,60931
1000,erdos_renyi,heuristic,0.12683408577878102,0.8779979979979979,0.39238237300333073,7088,60940
1000,erdos_renyi,heuristic,0.11931155192532089,0.8778078078078078,0.36548902624299473,6856,61035
1000,erdos_renyi,heuristic,0.12167409751186538,0.8779059059059059,0.33516087091944186,6953,60986
1000,erdos_renyi,heuristic,0.11882046834345186,0.877935935935936,0.3552431244974165,6918,60971
1000,erdos_renyi,heuristic,0.12337662337662338,0.877991991991992,0.37006528324948784,6930,60943
1000,erdos_renyi,heuristic,0.12464101091326824,0.87801001001001,0.34525285860599075,6964,60934
1000,erdos_renyi,heuristic,0.12375366568914956,0.878018018018018,0.3369204512908739,6820,60930
1000,erdos_renyi,heuristic,0.1247620442231659,0.8778058058058058,0.34742326705868215,6829,61036
1000,erdos_renyi,heuristic,0.12184009406231629,0.877947947947948,0.33814268425816,6804,60965
1000,erdos_renyi,heuristic,0.12314626344867693,0.8779979979979979,0.3679321662109549,6878,60940
1000,erdos_renyi,heuristic,0.11650347665673336,0.8778938938938939,0.31404004918298556,7047,60992
1000,erdos_renyi,heuristic,0.12406876790830945,0.8778598598598598,0.32899472757184783,6980,61009
1000,erdos_renyi,heuristic,0.12043165467625899,0.877973973973974,0.3553929022416679,6950,60952
1000,erdos_renyi,heuristic,0.12349309026756836,0.8780840840840841,0.33479418298675784,6802,60897
1000,erdos_renyi,heuristic,0.1275053304904051,0.8780860860860861,0.3370331346108755,7035,60896
1000,erdos_renyi,heuristic,0.12043435340572557,0.877955955955956,0.3195557339773103,7091,60961
